id,order,appid,game,character,protagonist_name,protagonist_role,protagonist_type,source_type,source_url,source_note,validation_status,known_status,internal_suggested_primary_archetype,internal_suggested_secondary_archetype,internal_suggested_archetype_confidence_0_1,internal_archetype_rationale,internal_archetype_source_url,total_ratings_pos_neg,bucket,batch,prompt
steam_400910_adventurer-explorer-role,219,400910.0,Rabi-Ribi,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/400910/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/400910/,12218.0,action/adventure protagonist,06_top250_completion,Rabi-Ribi — adventurer / explorer role
steam_389570_multiplayer-player-avatar-role,220,389570.0,Mitos.is: The Game,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/389570/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/389570/,12036.0,systemic/player-role,06_top250_completion,Mitos.is: The Game — multiplayer/player avatar role
steam_368360_adventurer-explorer-role,221,368360.0,60 Seconds!,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/368360/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/368360/,11666.0,systemic/player-role,06_top250_completion,60 Seconds! — adventurer / explorer role
steam_418340_multiplayer-player-avatar-role,222,418340.0,RWBY: Grimm Eclipse,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/418340/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/418340/,11608.0,action/adventure protagonist,06_top250_completion,RWBY: Grimm Eclipse — multiplayer/player avatar role
steam_396750_adventurer-explorer-role,223,396750.0,EVERSPACE™,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/396750/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/396750/,11431.0,action/adventure protagonist,06_top250_completion,EVERSPACE™ — adventurer / explorer role
steam_383270_adventurer-explorer-role,224,383270.0,Hue,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/383270/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/383270/,11257.0,action/adventure protagonist,06_top250_completion,Hue — adventurer / explorer role
steam_469820_multiplayer-player-avatar-role,225,469820.0,Genital Jousting,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/469820/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/469820/,11241.0,action/adventure protagonist,06_top250_completion,Genital Jousting — multiplayer/player avatar role
steam_446020_implicit-system-manager-commander,226,446020.0,Jalopy,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/446020/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/446020/,11233.0,systemic/player-role,06_top250_completion,Jalopy — implicit system manager / commander
steam_389430_multiplayer-player-avatar-role,227,389430.0,Knight Online,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/389430/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/389430/,11200.0,RPG/character progression,06_top250_completion,Knight Online — multiplayer/player avatar role
steam_397340_implicit-system-manager-commander,228,397340.0,SimplePlanes,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/397340/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/397340/,10854.0,systemic/player-role,06_top250_completion,SimplePlanes — implicit system manager / commander
steam_446800_implicit-system-manager-commander,229,446800.0,Transport Fever,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/446800/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/446800/,10819.0,systemic/player-role,06_top250_completion,Transport Fever — implicit system manager / commander
steam_485610_multiplayer-player-avatar-role,230,485610.0,Soccer Online: Ball 3D,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/485610/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/485610/,10583.0,general genre match,06_top250_completion,Soccer Online: Ball 3D — multiplayer/player avatar role
steam_458710_implicit-system-manager-commander,231,458710.0,Kingdom Rush Frontiers - Tower Defense,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/458710/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Ruler,Sage,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/458710/,10455.0,systemic/player-role,06_top250_completion,Kingdom Rush Frontiers - Tower Defense — implicit system manager / commander
steam_410320_multiplayer-player-avatar-role,232,410320.0,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/410320/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/410320/,10428.0,action/adventure protagonist,06_top250_completion,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair — multiplayer/player avatar role
steam_403190_implicit-system-manager-commander,233,403190.0,Planetbase,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/403190/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/403190/,10341.0,systemic/player-role,06_top250_completion,Planetbase — implicit system manager / commander
steam_368370_adventurer-explorer-role,234,368370.0,Her Story,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/368370/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/368370/,10318.0,systemic/player-role,06_top250_completion,Her Story — adventurer / explorer role
steam_435120_adventurer-explorer-role,235,435120.0,Rusty Lake Hotel,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/435120/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/435120/,10264.0,action/adventure protagonist,06_top250_completion,Rusty Lake Hotel — adventurer / explorer role
steam_360940_multiplayer-player-avatar-role,236,360940.0,The Mean Greens - Plastic Warfare,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/360940/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/360940/,10217.0,action/adventure protagonist,06_top250_completion,The Mean Greens - Plastic Warfare — multiplayer/player avatar role
steam_410110_multiplayer-player-avatar-role,237,410110.0,12 is Better Than 6,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/410110/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/410110/,10056.0,action/adventure protagonist,06_top250_completion,12 is Better Than 6 — multiplayer/player avatar role
steam_365300_implicit-system-manager-commander,238,365300.0,Transmissions: Element 120,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/365300/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/365300/,9927.0,action/adventure protagonist,06_top250_completion,Transmissions: Element 120 — implicit system manager / commander
steam_470310_multiplayer-player-avatar-role,239,470310.0,TROUBLESHOOTER: Abandoned Children,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/470310/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/470310/,9729.0,RPG/character progression,06_top250_completion,TROUBLESHOOTER: Abandoned Children — multiplayer/player avatar role
steam_503940_implicit-system-manager-commander,240,503940.0,Railway Empire,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/503940/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/503940/,9661.0,systemic/player-role,06_top250_completion,Railway Empire — implicit system manager / commander
steam_429790_multiplayer-player-avatar-role,241,429790.0,AdventureQuest 3D,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/429790/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/429790/,9644.0,RPG/character progression,06_top250_completion,AdventureQuest 3D — multiplayer/player avatar role
steam_375480_adventurer-explorer-role,242,375480.0,Chronicon,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/375480/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/375480/,9641.0,RPG/character progression,06_top250_completion,Chronicon — adventurer / explorer role
steam_435400_adventurer-explorer-role,243,435400.0,Hidden Folks,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/435400/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/435400/,9498.0,action/adventure protagonist,06_top250_completion,Hidden Folks — adventurer / explorer role
steam_435530_adventurer-explorer-role,244,435530.0,The Final Station,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/435530/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/435530/,9376.0,action/adventure protagonist,06_top250_completion,The Final Station — adventurer / explorer role
steam_428660_implicit-system-manager-commander,245,428660.0,Deliver Us The Moon,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/428660/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/428660/,9373.0,action/adventure protagonist,06_top250_completion,Deliver Us The Moon — implicit system manager / commander
steam_422970_multiplayer-player-avatar-role,246,422970.0,Devil Daggers,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/422970/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/422970/,9373.0,action/adventure protagonist,06_top250_completion,Devil Daggers — multiplayer/player avatar role
steam_459220_implicit-system-manager-commander,247,459220.0,Halo Wars: Definitive Edition,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/459220/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/459220/,9320.0,systemic/player-role,06_top250_completion,Halo Wars: Definitive Edition — implicit system manager / commander
steam_496240_multiplayer-player-avatar-role,248,496240.0,Onward,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/496240/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/496240/,9304.0,systemic/player-role,06_top250_completion,Onward — multiplayer/player avatar role
steam_407130_implicit-system-manager-commander,249,407130.0,Tank Mechanic Simulator,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/407130/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/407130/,9189.0,systemic/player-role,06_top250_completion,Tank Mechanic Simulator — implicit system manager / commander
steam_365960_multiplayer-player-avatar-role,250,365960.0,rFactor 2,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/365960/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/365960/,9116.0,systemic/player-role,06_top250_completion,rFactor 2 — multiplayer/player avatar role
steam_366090_implicit-system-manager-commander,251,366090.0,Colony Survival,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/366090/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/366090/,8888.0,systemic/player-role,06_top250_completion,Colony Survival — implicit system manager / commander
steam_405310_adventurer-explorer-role,252,405310.0,LEGO® MARVEL's Avengers,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/405310/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/405310/,8747.0,action/adventure protagonist,06_top250_completion,LEGO® MARVEL's Avengers — adventurer / explorer role
steam_369990_multiplayer-player-avatar-role,253,369990.0,"Gremlins, Inc.",multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/369990/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/369990/,8594.0,systemic/player-role,06_top250_completion,"Gremlins, Inc. — multiplayer/player avatar role"
steam_360740_adventurer-explorer-role,254,360740.0,Downwell,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/360740/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/360740/,8537.0,action/adventure protagonist,06_top250_completion,Downwell — adventurer / explorer role
steam_384180_implicit-system-manager-commander,255,384180.0,Prominence Poker,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/384180/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/384180/,8530.0,systemic/player-role,06_top250_completion,Prominence Poker — implicit system manager / commander
steam_473950_adventurer-explorer-role,256,473950.0,Manifold Garden,adventurer / explorer role,,adventurer / explorer role,implicit or minimally defined player avatar,Steam store description,https://store.steampowered.com/app/473950/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Explorer,Hero,0.3,"Store description frames the role around exploration/journey, but character-level information remains insufficient; low-confidence suggestion.",https://store.steampowered.com/app/473950/,8284.0,action/adventure protagonist,06_top250_completion,Manifold Garden — adventurer / explorer role
steam_373930_implicit-system-manager-commander,257,373930.0,Sudden Strike 4,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/373930/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Ruler,Sage,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/373930/,8269.0,systemic/player-role,06_top250_completion,Sudden Strike 4 — implicit system manager / commander
steam_453090_implicit-system-manager-commander,258,453090.0,Parkitect,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/453090/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/453090/,8059.0,systemic/player-role,06_top250_completion,Parkitect — implicit system manager / commander
steam_401680_multiplayer-player-avatar-role,259,401680.0,POSTAL Redux,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/401680/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/401680/,7979.0,action/adventure protagonist,06_top250_completion,POSTAL Redux — multiplayer/player avatar role
steam_362620_implicit-system-manager-commander,260,362620.0,Software Inc.,implicit system manager / commander,,implicit system manager / commander,implicit systemic player role,Steam store description,https://store.steampowered.com/app/362620/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,Creator,Ruler,0.35,Store description defines a player role through command/build/manage verbs; no named protagonist is asserted.,https://store.steampowered.com/app/362620/,7711.0,systemic/player-role,06_top250_completion,Software Inc. — implicit system manager / commander
steam_408900_multiplayer-player-avatar-role,261,408900.0,Unfortunate Spacemen,multiplayer/player avatar role,,multiplayer/player avatar role,implicit multiplayer role,Steam store description,https://store.steampowered.com/app/408900/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,role_only,,,0.0,Multiplayer-oriented game without a stable named protagonist in the currently used source; archetype left blank.,https://store.steampowered.com/app/408900/,7546.0,systemic/player-role,06_top250_completion,Unfortunate Spacemen — multiplayer/player avatar role
steam_410340_unknown-needs-research,262,410340.0,Liftoff®: FPV Drone Racing,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/410340/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/410340/,13402.0,systemic/player-role,06_top250_completion,Liftoff®: FPV Drone Racing — Unknown / needs research
steam_383180_unknown-needs-research,263,383180.0,Dead Island: Riptide Definitive Edition,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/383180/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/383180/,12792.0,action/adventure protagonist,06_top250_completion,Dead Island: Riptide Definitive Edition — Unknown / needs research
steam_506610_unknown-needs-research,264,506610.0,Five Nights at Freddy's: Sister Location,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/506610/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/506610/,12516.0,systemic/player-role,06_top250_completion,Five Nights at Freddy's: Sister Location — Unknown / needs research
steam_388880_unknown-needs-research,265,388880.0,Oxenfree,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/388880/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/388880/,12078.0,action/adventure protagonist,06_top250_completion,Oxenfree — Unknown / needs research
steam_505230_unknown-needs-research,266,505230.0,Pathologic 2,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/505230/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/505230/,12036.0,RPG/character progression,06_top250_completion,Pathologic 2 — Unknown / needs research
steam_427100_unknown-needs-research,267,427100.0,Fernbus Simulator,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/427100/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/427100/,11981.0,systemic/player-role,06_top250_completion,Fernbus Simulator — Unknown / needs research
steam_378540_unknown-needs-research,268,378540.0,The Surge,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/378540/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/378540/,11947.0,RPG/character progression,06_top250_completion,The Surge — Unknown / needs research
steam_407530_unknown-needs-research,269,407530.0,ARK: The Survival Of The Fittest,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/407530/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/407530/,11800.0,RPG/character progression,06_top250_completion,ARK: The Survival Of The Fittest — Unknown / needs research
steam_428550_unknown-needs-research,270,428550.0,Momodora: Reverie Under The Moonlight,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/428550/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/428550/,11745.0,action/adventure protagonist,06_top250_completion,Momodora: Reverie Under The Moonlight — Unknown / needs research
